collectionDate,specimenBiophysicalType,preservationType,fmaAnatomicSourceLocation,pathologicalStatus,diseaseStatus,collectionInstitution,CtepStudyID,SpecimenCount
2000-04-28,Tissue,Frozen,Other,Malignant,Other/Not Specified,University of Iowa/Holden Comprehensive Cancer Center,CCG-5961,1
2012-11-21,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,West Virginia University Charleston,ARST0531,1
2014-04-07,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Janeway Child Health Centre,ANBL00B1,2
2005-10-11,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,The Montreal Children's Hospital of the MUHC,AALL03B1,1
2002-07-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,Riley Hospital for Children,CCG-B947,1
2012-05-24,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Roswell Park Cancer Institute,AREN03B2,10
2005-04-15,Plasma,Frozen,Blood,Not Specified,Other/Not Specified,Children's Hospital of Eastern Ontario,ANBL0032,6
2012-08-09,Plasma,Frozen,Blood,Not Specified,Pre-Therapy,Childrens Hospital of Orange County,AEWS07B1,5
2014-06-13,Tissue,Frozen,Not Specified,Malignant,Post-Therapy,Cleveland Clinic Foundation,ANBL12P1,2
2015-01-08,Tissue Slide,Fixed-Formalin,Other,Malignant,Pre-Therapy,Dana-Farber Cancer Institute,ANBL00B1,9
2014-06-17,DNA,Frozen,Not Specified,Not Specified,On Therapy,Nationwide Children's Hospital,AALL1131,2
2014-01-22,RNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital of Pittsburgh of UPMC,AALL0932,1
2013-07-24,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,University of Florida,AALL08B1,1
2010-01-28,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Providence Sacred Heart Medical Center and Children's Hospital,ABTR01B1,7
2005-05-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,University of Florida,A5971,15
2006-11-20,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Swiss Pediatric Oncology Group - Lausanne,AALL0331,1
2014-12-09,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Sanford Medical Center-Fargo,AREN03B2,3
2011-12-01,Serum,Frozen,Blood,Not Specified,Pre-Therapy,University of Rochester,ANBL00B1,4
2011-01-07,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Kapiolani Medical Center for Women and Children,AALL0932,16
2011-03-11,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Kaiser Permanente-Oakland,ABTR01B1,1
2014-02-21,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,University of Virginia,AALL1131,1
2009-05-27,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital Colorado,AALL07P2,1
2013-04-26,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,All Children's Hospital,AREN03B2,5
2011-11-15,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Memorial Healthcare System - Joe DiMaggio Children's Hospital,D9902,2
2010-03-02,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Specialty Center of Nevada II,AALL03B1,1
2012-07-13,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital of Philadelphia,AALL08B1,1
2001-06-26,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,State University of New York Upstate Medical University,P9754,6
2006-08-04,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,CancerCare Manitoba,ANBL00B1,4
2014-03-03,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,University of California Davis Comprehensive Cancer Center,AALL0434,1
2012-11-06,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,AALL08B1,8
2005-07-08,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Connecticut Children's Medical Center,AALL0232,20
2007-12-26,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,University of Kansas Cancer Center,AALL03B1,1
2008-01-31,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Virginia Commonwealth University/Massey Cancer Center,AREN03B2,3
2013-01-03,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital Los Angeles,AALL08B1,18
2007-08-17,Tissue Slide,Fixed-Formalin,Brain,Malignant,Other/Not Specified,Children's Hospitals and Clinics of Minnesota - Minneapolis,ACNS02B3,3
2006-04-28,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,AALL0331,1
2015-01-06,Tissue Slide,Fixed-Formalin,Not Specified,Metastatic,Pre-Therapy,Vanderbilt-Ingram Cancer Center,ANBL00B1,8
2005-04-30,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Healthcare of Atlanta - Egleston,AHOD0031,2
2013-08-08,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Nationwide Children's Hospital,AALL08B1,2
2007-06-11,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,UCSF Medical Center-Mission Bay,AALL03B1,1
2014-06-03,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital Central California,AALL0434,14
2002-02-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Not Specified,Other/Not Specified,Seattle Children's Hospital,CCG-1991,1
2009-12-23,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital Central California,AALL03B1,9
2013-10-22,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,AOST06B1,3
2001-03-21,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Alabama,ANBL00B1,2
2013-01-14,DNA,Frozen,Not Specified,Not Specified,On Therapy,Baylor College of Medicine,AALL0932,2
2007-08-23,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Driscoll Children's Hospital,AALL0331,20
2015-01-07,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,AALL08B1,1
2012-06-01,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Kaiser Permanente-Oakland,AALL1131,1
2006-09-07,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Novant Health Presbyterian Medical Center,AHOD03P1,20
2009-12-15,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Baptist Hospital of Miami,AALL0434,17
2006-12-12,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,New York University Langone Medical Center,ACNS02B3,4
2014-10-24,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Centre Hospitalier Universitaire Sainte-Justine,AHOD04B1,10
2012-08-13,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Helen DeVos Children's Hospital at Spectrum Health,AALL08B1,2
2014-12-19,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Post-Therapy,Providence Sacred Heart Medical Center and Children's Hospital,ANBL00B1,26
2012-03-12,Whole Bone Marrow,Cryopreserved,Bone Marrow,Not Specified,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,AEWS07B1,11
2008-02-29,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Lucile Packard Children's Hospital Stanford University,D9902,11
2012-01-20,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Seattle Children's Hospital,AALL08B1,20
2010-02-25,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Specialty Center of Nevada II,AALL0232,2
2010-09-20,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Loma Linda University Medical Center,AALL0232,3
1998-11-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Other/Not Specified,Newark Beth Israel Medical Center,A9961,1
2011-01-31,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Morristown Memorial Hospital,ACNS0331,24
2014-05-19,Tissue,Frozen,Not Specified,Malignant,Post-Therapy,Dana-Farber Cancer Institute,ANBL0032,2
1992-06-17,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Methodist Children's Hospital of South Texas,CCG-E15,2
2013-12-20,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Kapiolani Medical Center for Women and Children,AALL08B1,1
2015-03-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital Colorado,AALL0932,1
2010-03-31,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Texas Health Science Center at San Antonio,AALL03B1,6
2013-11-18,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Arkansas Children's Hospital,AALL08B1,14
2014-07-09,Tissue,Frozen,Not Specified,Metastatic,Pre-Therapy,Geisinger Medical Center,ANBL00B1,1
2015-03-26,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital of Pittsburgh of UPMC,AALL0932,1
2003-03-05,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Sydney Children's Hospital,ANBL00B1,12
2014-05-21,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Sinai Hospital of Baltimore,AALL08B1,2
2007-05-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Wayne State University/Karmanos Cancer Institute,AALL0232,1
2012-08-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital Los Angeles,AALL08B1,2
2011-10-13,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Loyola University Medical Center,ACNS0831,1
2013-04-12,Tissue Slide,Fixed-Other,Not Specified,Malignant,Therapeutic Relapse,Kosair Children's Hospital,ANBL00B1,1
2007-05-25,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Hospital for Sick Children,AALL03B1,1
2014-12-15,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital Central California,AALL08B1,2
1999-07-14,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Riley Hospital for Children,CCG-1952,1
2011-09-07,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Nemours Children's Clinic - Pensacola,AALL08B1,2
2005-04-20,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,University of Texas Southwestern Medical Center,ACNS0223,9
2003-09-16,Plasma,Frozen,Blood,Not Specified,Other/Not Specified,CancerCare Manitoba,ANBL00B1,1
2012-05-22,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Yale University,AALL08B1,20
2013-04-22,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Children's Hospital and Medical Center of Omaha,AREN03B2,6
2010-12-06,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Vanderbilt-Ingram Cancer Center,ANBL0032,32
2003-07-22,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,Palmetto Health Richland,ANBL00B1,1
2004-05-20,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Mayo Clinic,CCG-1991,1
2008-11-24,Tissue,Fixed-Formalin,Lymph Node,Malignant,Pre-Therapy,Saint Joseph's Regional Medical Center,AHOD04B1,1
2004-12-22,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital Medical Center of Akron,AALL03B1,1
2012-06-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,AALL08B1,1
2015-01-27,Serum,Frozen,Blood,Not Specified,Therapeutic Relapse,Children's Hospitals and Clinics of Minnesota - Minneapolis,AALL08B1,4
2014-06-06,Tissue Slide,Fixed-Formalin,Not Specified,Metastatic,Pre-Therapy,Children's Hospital Medical Center of Akron,ANBL00B1,1
2011-07-06,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Children's Hospital of Pittsburgh of UPMC,ANBL0032,2
2008-12-22,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,AALL03B1,2
2011-05-26,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,D9902,10
2013-09-04,Tissue Slide,Fixed-Other,Not Specified,Malignant,Pre-Therapy,Children's Hospital Colorado,AOST06B1,1
2012-08-10,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Lucile Packard Children's Hospital Stanford University,AALL08B1,1
2009-09-04,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Children's Hospital Los Angeles,ARST0332,5
2002-03-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,Children's Hospital Medical Center of Akron,CCG-1991,2
2014-10-03,Tissue Slide,Fixed-Formalin,Ovary,Malignant,Pre-Therapy,Cook Children's Medical Center,ABTR01B1,12
2004-10-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital and Research Center at Oakland,CCG-1991,3
2003-10-01,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Riley Hospital for Children,CCG-B947,1
2010-07-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of Wisconsin Hospital and Clinics,AALL03B1,20
2010-02-01,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Women's and Children's Hospital-Adelaide,AALL03B1,1
2013-09-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Saint Luke's Mountain States Tumor Institute,AALL0434,1
1996-05-30,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Penn State Hershey Children's Hospital,AE22,3
2011-03-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,AALL0932,2
2011-05-11,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Saint Jude Midwest Affiliate,ANBL00B1,6
2008-04-24,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Georgia Regents University Medical Center,AALL03B1,6
2004-09-13,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Sanford Medical Center-Fargo,CCG-B947,1
2011-05-05,Tissue,Frozen,Not Specified,Malignant,Post-Therapy,Princess Margaret Hospital for Children,ANBL0032,4
2010-12-01,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,All Children's Hospital,AALL08B1,2
2011-06-06,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Centre Hospitalier Universitaire Sainte-Justine,AHOD04B1,5
2007-10-22,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Baylor College of Medicine,AALL0331,2
2008-05-07,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Madigan Army Medical Center,ANBL00B1,48
2013-07-12,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,University of Wisconsin Hospital and Clinics,AALL1131,4
2009-12-04,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Roswell Park Cancer Institute,AALL0331,20
2012-09-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Lady Cilento Children's Hospital,AALL0932,3
2015-01-15,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Oklahoma Health Sciences Center,AALL0932,2
2011-02-18,Tissue,Frozen,Not Specified,Metastatic,Post-Therapy,Cook Children's Medical Center,ANBL0032,2
2013-04-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's National Medical Center,AALL0932,1
2013-01-22,Whole Bone Marrow,Fixed-Formalin,Other,Metastatic,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,ANBL0032,1
1998-05-28,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,University of Iowa/Holden Comprehensive Cancer Center,CCG-B947,1
2015-02-13,***,***,Bone Marrow,***,Pre-Therapy,Winthrop University Hospital,AALL1131,2
2000-05-18,Tissue,Frozen,Not Specified,Non-Malignant,Pre-Therapy,C S Mott Children's Hospital,CCG-B947,2
2011-05-14,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of North Carolina at Chapel Hill,AALL0932,1
2007-11-30,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Riley Hospital for Children,AALL03B1,1
2009-12-14,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Dana-Farber Cancer Institute,D9902,24
2010-11-23,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Hospital for Sick Children,AALL03B1,9
2005-05-26,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,West Virginia University Charleston,AALL0331,2
2013-08-29,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Midwest Children's Cancer Center,ACNS02B3,1
1998-10-12,Serum,Frozen,Blood,Not Specified,Other/Not Specified,Children's Hospital of Alabama,POG-9047,2
2012-12-13,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Bronson Methodist Hospital,ACNS02B3,4
2004-08-17,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Advocate Children's Hospital-Park Ridge,AALL0232,1
2012-06-14,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Cincinnati Children's Hospital Medical Center,AALL0932,9
2009-03-20,Tissue,Frozen,Not Specified,Non-Malignant,Other/Not Specified,Children's Hospital and Medical Center of Omaha,AREN03B2,1
2013-02-22,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Palmetto Health Richland,AALL08B1,2
2001-02-10,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Children's Hospital Colorado,CCG-5961,3
2013-03-05,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of Minnesota Medical Center-Fairview,AALL0434,8
2012-08-14,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,The Children's Hospital at Westmead,AREN03B2,1
2005-01-27,Whole Bone Marrow,Fixed-Formalin,Not Specified,Not Specified,Other/Not Specified,Oregon Health and Science University,CCG-B947,1
2009-06-04,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Wayne State University/Karmanos Cancer Institute,AALL03B1,1
2011-03-31,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,AALL08B1,2
2002-09-04,DNA,Frozen,Not Specified,Malignant,Post-Therapy,Michigan State University Clinical Center,CCG-B947,1
2011-06-08,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Loma Linda University Medical Center,ANBL00B1,3
2013-09-06,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Post-Therapy,University of New Mexico,AHOD04B1,4
2013-10-24,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,The Toledo Hospital/Toledo Children's Hospital,AALL08B1,6
2007-03-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Novant Health Presbyterian Medical Center,AALL0331,21
2003-03-12,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of Iowa/Holden Comprehensive Cancer Center,CCG-B947,4
2009-11-25,DNA,Frozen,Not Specified,Not Specified,On Therapy,BI-LO Charities Children's Cancer Center,AALL0331,1
2012-04-13,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Advocate Children's Hospital-Oak Lawn,AALL08B1,1
2003-09-22,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Mount Sinai Medical Center,CCG-B947,1
2015-02-24,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,The University of Arizona Medical Center-University Campus,AALL0932,1
2002-01-15,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,C S Mott Children's Hospital,CCG-B947,1
2006-07-05,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,The Montreal Children's Hospital of the MUHC,AALL03B1,1
2013-07-29,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Seattle Children's Hospital,AALL08B1,2
1999-05-07,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Pittsburgh of UPMC,CCG-B971,1
2011-10-14,Serum,Frozen,Blood,Not Specified,On Therapy,Southern California Permanente Medical Group,AHOD04B1,2
2014-01-08,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of North Carolina at Chapel Hill,AALL1131,17
2012-05-31,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Royal Children's Hospital,AALL08B1,1
2011-03-24,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,The Childrens Mercy Hospital,AALL0434,16
2007-02-19,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Seattle Children's Hospital,D9902,6
2014-03-31,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,City of Hope Comprehensive Cancer Center,AALL05B1,8
2009-10-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Penn State Hershey Children's Hospital,AALL03B1,19
2007-03-27,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Novant Health Presbyterian Medical Center,AALL0331,1
2014-01-10,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Palmetto Health Richland,AALL0932,1
2012-06-13,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,West Virginia University Charleston,AREN03B2,2
2011-04-14,Serum,Frozen,Blood,Not Specified,Post-Therapy,Phoenix Childrens Hospital,AHOD04B1,3
2006-08-14,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,AALL03B1,11
